index,value0,value1
872,187.0463867188,243.4909973145
873,186.3663940430,242.8309936523
874,185.6864013672,242.1709899902
875,185.0064086914,241.5109863281
876,184.3264160156,240.8509826660
877,183.6464233398,240.1909790039
878,182.9664306641,239.5309753418
879,182.2864379883,238.8709716797
880,181.6064453125,238.2109680176
881,180.9264526367,237.5509643555
882,180.2464599609,236.8909606934
883,179.5664672852,236.2309570312
884,178.8864746094,235.5709533691
885,178.2064819336,234.9109497070
886,177.5264892578,234.2509460449
887,176.8464965820,233.5909423828
888,176.1665039062,232.9309387207
889,175.4865112305,232.2709350586
890,174.8065185547,231.6109313965
891,174.1265258789,230.9509277344
892,173.4465332031,230.2909240723
893,172.7665405273,229.6309204102
894,172.0865478516,228.9709167480
895,171.4065551758,228.3109130859
896,170.7265625000,227.6509094238
897,170.0465698242,226.9909057617
898,169.3665771484,226.3309020996
899,168.6865844727,225.6708984375
900,168.0065917969,225.0108947754
901,167.3265991211,224.3508911133
902,166.6466064453,223.6908874512
903,165.9666137695,223.0308837891
904,165.2866210938,222.3708801270
905,164.6066284180,221.7108764648
906,163.9266357422,221.0508728027
907,163.2466430664,220.3908691406
908,162.5666503906,219.7308654785
909,161.8866577148,219.0708618164
910,161.2066650391,218.4108581543
911,160.5266723633,217.7508544922
912,159.8466796875,217.0908508301
913,159.1666870117,216.4308471680
914,158.4866943359,215.7708435059
915,157.8067016602,215.1108398438
916,157.1267089844,214.4508361816
917,156.4467163086,213.7908325195
918,155.7667236328,213.1308288574
919,155.0867309570,212.4708251953
920,154.4067382812,211.8108215332
921,153.7267456055,211.1508178711
922,153.0467529297,210.4908142090
923,152.3667602539,209.8308105469
924,151.6867675781,209.1708068848
925,151.0067749023,208.5108032227
926,150.3267822266,207.8507995605
927,149.6467895508,207.1907958984
928,148.9667968750,206.5307922363
929,148.2868041992,205.8707885742
930,147.6068115234,205.2107849121
931,146.9268188477,204.5507812500
932,146.2468261719,203.8907775879
933,145.5668334961,203.2307739258
934,144.8868408203,202.5707702637
935,144.2068481445,201.9107666016
936,143.5268554688,201.2507629395
937,142.8468627930,200.5907592773
938,142.1668701172,199.9307556152
939,141.4868774414,199.2707519531
940,140.8068847656,198.6107482910
941,140.1268920898,197.9507446289
942,139.4468994141,197.2907409668
943,138.7669067383,196.6307373047
944,138.0869140625,195.9707336426
945,137.4069213867,195.3107299805
946,136.7269287109,194.6507263184
947,136.0469360352,193.9907226562
948,135.3669433594,193.3307189941
949,134.6869506836,192.6707153320
950,134.0069580078,192.0107116699
951,133.3269653320,191.3507080078
952,132.6469726562,190.6907043457
953,131.9669799805,190.0307006836
954,131.2869873047,189.3706970215
955,130.6069946289,188.7106933594
956,129.9270019531,188.0506896973
957,129.2470092773,187.3906860352
958,128.5670166016,186.7306823730
959,127.8870162964,186.0706787109
960,127.2070159912,185.4106750488
961,126.5270156860,184.7506713867
962,125.8470153809,184.0906677246
963,125.1670150757,183.4306640625
964,124.4870147705,182.7706604004
965,123.8070144653,182.1106567383
966,123.1270141602,181.4506530762
967,122.4470138550,180.7906494141
968,121.7670135498,180.1306457520
969,121.0870132446,179.4706420898
970,120.4070129395,178.8106384277
971,119.7270126343,178.1506347656
972,119.0470123291,177.4906311035
973,118.3670120239,176.8306274414
974,117.6870117188,176.1706237793
975,117.0070114136,175.5106201172
976,116.3270111084,174.8506164551
977,115.6470108032,174.1906127930
978,114.9670104980,173.5306091309
979,114.2870101929,172.8706054688
980,113.6070098877,172.2106018066
981,112.9270095825,171.5505981445
982,112.2470092773,170.8905944824
983,111.5670089722,170.2305908203
984,110.8870086670,169.5705871582
985,110.2070083618,168.9105834961
986,109.5270080566,168.2505798340
987,108.8470077515,167.5905761719
988,108.1670074463,166.9305725098
989,107.4870071411,166.2705688477
990,106.8070068359,165.6105651855
991,106.1270065308,164.9505615234
992,105.4470062256,164.2905578613
993,104.7670059204,163.6305541992
994,104.0870056152,162.9705505371
995,103.4070053101,162.3105468750
996,102.7270050049,161.6505432129
997,102.0470046997,160.9905395508
998,101.3670043945,160.3305358887
999,100.6870040894,159.6705322266
1000,100.0070037842,159.0105285645
1001,99.3270034790,158.3505249023
1002,98.6470031738,157.6905212402
1003,97.9670028687,157.0305175781
1004,97.2870025635,156.3705139160
1005,96.6070022583,155.7105102539
1006,95.9270019531,155.0505065918
1007,95.2470016479,154.3905029297
1008,94.5670013428,153.7304992676
1009,93.8870010376,153.0704956055
1010,93.2070007324,152.4104919434
1011,92.5270004272,151.7504882812
1012,91.8470001221,151.0904846191
1013,91.1669998169,150.4304809570
1014,90.4869995117,149.7704772949
1015,89.8069992065,149.1104736328
1016,89.1269989014,148.4504699707
1017,88.4469985962,147.7904663086
1018,87.7669982910,147.1304626465
1019,87.0869979858,146.4704589844
1020,86.4069976807,145.8104553223
1021,85.7269973755,145.1504516602
1022,85.0469970703,144.4904479980
1023,84.3669967651,143.8304443359
1024,83.6869964600,143.1704406738
1025,83.0069961548,142.5104370117
1026,82.3269958496,141.8504333496
1027,81.6469955444,141.1904296875
1028,80.9669952393,140.5304260254
1029,80.2869949341,139.8704223633
1030,79.6069946289,139.2104187012
1031,78.9269943237,138.5504150391
1032,78.2469940186,137.8904113770
1033,77.5669937134,137.2304077148
1034,76.8869934082,136.5704040527
1035,76.2069931030,135.9104003906
1036,75.5269927979,135.2503967285
1037,74.8469924927,134.5903930664
1038,74.1669921875,133.9303894043
1039,73.4869918823,133.2703857422
1040,72.8069915771,132.6103820801
1041,72.1269912720,131.9503784180
1042,71.4469909668,131.2903747559
1043,70.7669906616,130.6303710938
1044,70.0869903564,129.9703674316
1045,69.4069900513,129.3103637695
1046,68.7269897461,128.6503601074
1047,68.0469894409,127.9903564453
1048,67.3669891357,127.3303527832
1049,66.6869888306,126.6703491211
1050,66.0069885254,126.0103454590
1051,65.3269882202,125.3503417969
1052,64.6469879150,124.6903381348
1053,63.9669876099,124.0303344727
1054,63.2869873047,123.3703308105
1055,62.6069869995,122.7103271484
1056,61.9269866943,122.0503234863
1057,61.2469863892,121.3903198242
1058,60.5669860840,120.7303161621
1059,59.8869857788,120.0703125000
1060,59.2069854736,119.4103088379
1061,58.5269851685,118.7503051758
1062,57.8469848633,118.0903015137
1063,57.1669845581,117.4302978516
1064,56.4869842529,116.7702941895
1065,55.8069839478,116.1102905273
1066,55.1269836426,115.4502868652
1067,54.4469833374,114.7902832031
1068,53.7669830322,114.1302795410
1069,53.0869827271,113.4702758789
1070,52.4069824219,112.8102722168
1071,51.7269821167,112.1502685547
1072,51.0469818115,111.4902648926
1073,50.3669815063,110.8302612305
1074,49.6869812012,110.1702575684
1075,49.0069808960,109.5102539062
1076,48.3269805908,108.8502502441
1077,47.6469802856,108.1902465820
1078,46.9669799805,107.5302429199
1079,46.2869796753,106.8702392578
1080,45.6069793701,106.2102355957
1081,44.9269790649,105.5502319336
1082,44.2469787598,104.8902282715
1083,43.5669784546,104.2302246094
1084,42.8869781494,103.5702209473
1085,42.2069778442,102.9102172852
1086,41.5269775391,102.2502136230
1087,40.8469772339,101.5902099609
1088,40.1669769287,100.9302062988
1089,39.4869766235,100.2702026367
1090,38.8069763184,99.6101989746
1091,38.1269760132,98.9501953125
1092,37.4469757080,98.2901916504
1093,36.7669754028,97.6301879883
1094,36.0869750977,96.9701843262
1095,35.4069747925,96.3101806641
1096,34.7269744873,95.6501770020
1097,34.0469741821,94.9901733398
1098,33.3669738770,94.3301696777
1099,32.6869735718,93.6701660156
1100,32.0069732666,93.0101623535
1101,31.3269729614,92.3501586914
1102,30.6469726562,91.6901550293
1103,29.9669723511,91.0301513672
1104,29.2869720459,90.3701477051
1105,28.6069717407,89.7101440430
1106,27.9269714355,89.0501403809
1107,27.2469711304,88.3901367188
1108,26.5669708252,87.7301330566
1109,25.8869705200,87.0701293945
1110,25.2069702148,86.4101257324
1111,24.5269699097,85.7501220703
1112,23.8469696045,85.0901184082
1113,23.1669692993,84.4301147461
1114,22.4869689941,83.7701110840
1115,21.8069686890,83.1101074219
1116,21.1269683838,82.4501037598
1117,20.4469680786,81.7901000977
1118,19.7669677734,81.1300964355
1119,19.0869674683,80.4700927734
1120,18.4069671631,79.8100891113
1121,17.7269668579,79.1500854492
1122,17.0469665527,78.4900817871
1123,16.3669662476,77.8300781250
1124,15.6869659424,77.1700744629
1125,15.0069656372,76.5100708008
1126,14.3269653320,75.8500671387
1127,13.6469650269,75.1900634766
1128,12.9669647217,74.5300598145
1129,12.2869644165,73.8700561523
1130,11.6069641113,73.2100524902
1131,10.9269638062,72.5500488281
1132,10.2469635010,71.8900451660
1133,9.5669631958,71.2300415039
1134,9.3206329346,70.5700378418
1135,9.3206329346,69.9100341797
1136,9.3206329346,69.2500305176
1137,9.3206329346,68.5900268555
1138,9.3206329346,67.9300231934
1139,9.3206329346,67.2700195312
1140,9.3206329346,66.6100158691
1141,9.3201808929,65.9500122070
1142,9.3201808929,65.2900085449
1143,9.3201808929,64.6300048828
1144,9.3201808929,63.9700050354
1145,9.3201808929,63.3100051880
1146,9.3201808929,62.6500053406
1147,9.3201808929,61.9900054932
1148,9.3201808929,61.3300056458
1149,9.3201808929,60.6700057983
1150,9.3201808929,60.0100059509
1151,9.3201808929,59.3500061035
1152,9.3201808929,58.6900062561
1153,9.3201808929,58.0300064087
1154,9.3201808929,57.3700065613
1155,9.3201808929,56.7100067139
1156,9.3201808929,56.0500068665
1157,9.3201179504,55.3900070190
1158,9.3201179504,54.7300071716
1159,9.3201179504,54.0700073242
1160,9.3201179504,53.4100074768
1161,9.3201179504,52.7500076294
1162,9.3201179504,52.0900077820
1163,9.3201179504,51.4300079346
1164,9.3201179504,50.7700080872
1165,9.3201179504,50.1100082397
1166,9.3201179504,49.4500083923
1167,9.3201179504,48.7900085449
1168,9.3201179504,48.1300086975
1169,9.3201179504,47.4700088501
1170,9.3201179504,46.8100090027
1171,9.3201179504,46.1500091553
1172,9.3201179504,45.4900093079
1173,9.3201179504,44.8300094604
1174,9.3201179504,44.1700096130
1175,9.3201179504,43.5100097656
1176,9.3201179504,42.8500099182
1177,9.3201179504,42.1900100708
1178,9.3201179504,41.5300102234
1179,9.3201179504,40.8700103760
1180,9.3201179504,40.2100105286
1181,9.3201179504,39.5500106812
1182,9.3201179504,38.8900108337
1183,9.3201179504,38.2300109863
1184,9.3201179504,37.5700111389
1185,9.3201179504,36.9100112915
1186,9.3201179504,36.2500114441
1187,9.3201179504,35.5900115967
1188,9.3201179504,34.9300117493
1189,9.3201179504,34.2700119019
1190,9.3201179504,33.6100120544
1191,9.3201179504,32.9500122070
1192,9.3201179504,32.2900123596
1193,9.3201179504,31.6300125122
1194,9.3201179504,30.9700126648
1195,9.3201179504,30.3100128174
1196,9.3201179504,29.6500129700
1197,9.3201179504,28.9900131226
1198,9.3201179504,28.3300132751
1199,9.3201179504,27.6700134277
1200,9.3201179504,27.0100135803
1201,9.3201179504,26.3500137329
1202,9.3201179504,25.6900138855
1203,9.3201179504,25.0300140381
1204,9.3201179504,24.3700141907
1205,9.3201179504,23.7100143433
1206,9.3201179504,23.0500144958
1207,9.3201179504,22.3900146484
1208,9.3201179504,21.7300148010
1209,9.3201179504,21.0700149536
1210,9.3201179504,20.4100151062
1211,9.3201179504,19.7500152588
1212,9.3201179504,19.0900154114
1213,9.3201179504,18.4300155640
1214,9.3201179504,17.7700157166
1215,9.3201179504,17.1100158691
1216,9.3201179504,16.4500160217
1217,9.3201179504,15.7900161743
1218,9.3201179504,15.1300163269
1219,9.3201179504,14.4700164795
1220,9.3201179504,13.8100166321
1221,9.3201179504,13.1500167847
1222,9.3201179504,12.4900169373
1223,9.3201179504,11.8300170898
1224,9.3201179504,11.1700172424
1225,9.3201179504,10.5100173950
1226,9.3201179504,9.9999990463
1227,9.3201179504,9.9999990463
1228,9.3201179504,9.9999990463
1229,9.3201179504,9.9999990463
1230,9.3201179504,9.9999990463
1231,9.3201179504,9.9999990463
1232,9.3201179504,9.9999990463
1233,9.3201179504,9.9999990463
1234,9.3201179504,9.9999990463
1235,9.3201179504,9.9999990463
1236,9.3201179504,9.9999990463
1237,9.3201179504,9.9999990463
1238,9.3201179504,9.9999990463
1239,9.3201179504,9.9999990463
1240,9.3201179504,9.9999990463
1241,9.3201179504,9.9999990463
1242,9.3201179504,9.9999990463
1243,9.3201179504,9.9999990463
1244,9.3201179504,9.9999990463
1245,9.3201179504,9.9999990463
1246,9.3201179504,9.9999990463
1247,9.3201179504,9.9999990463
1248,9.3201179504,9.9999990463
1249,9.3201179504,9.9999990463
1250,9.3201179504,9.9999990463
1251,9.3201179504,9.9999990463
1252,9.3201179504,9.9999990463
1253,9.3201179504,9.9999990463
1254,9.3201179504,9.9999990463
1255,9.3201179504,9.9999990463
1256,9.3201179504,9.9999990463
1257,9.3201179504,9.9999990463
1258,9.3201179504,9.9999990463
1259,9.3201179504,9.9999990463
1260,9.3201179504,9.9999990463
1261,9.3201179504,9.9999990463
1262,9.3201179504,9.9999990463
1263,9.3201179504,9.9999990463
1264,9.3201179504,9.9999990463
1265,9.3201179504,9.9999990463
1266,9.3201179504,9.9999990463
1267,9.3201179504,9.9999990463
1268,9.3201179504,9.9999990463
1269,9.3201179504,9.9999990463
1270,9.3201179504,9.9999990463
1271,9.3201179504,9.9999990463
1272,9.3201179504,9.9999990463
1273,9.3201179504,9.9999990463
1274,9.3201179504,9.9999990463
1275,9.3201179504,9.9999990463
1276,9.3201179504,9.9999990463
1277,9.3201179504,9.9999990463
1278,9.3201179504,9.9999990463
1279,9.3201179504,9.9999990463
1280,9.3201179504,9.9999990463
1281,9.3201179504,9.9999990463
1282,9.3201179504,9.9999990463
1283,9.3201179504,9.9999990463
1284,9.3201179504,9.9999990463
1285,9.3201179504,9.9999990463
1286,9.3201179504,9.9999990463
1287,9.3201179504,9.9999990463
1288,9.3201179504,9.9999990463
1289,9.3201179504,9.9999990463
1290,9.3201179504,9.9999990463
1291,9.3201179504,9.9999990463
1292,9.3201179504,9.9999990463
1293,9.3201179504,9.9999990463
1294,9.3201179504,9.9999990463
1295,9.3201179504,9.9999990463
1296,9.3201179504,9.9999990463
1297,9.3201179504,9.9999990463
1298,9.3201179504,9.9999990463
1299,9.3201179504,9.9999990463
1300,9.3201179504,9.9999990463
1301,9.3201179504,9.9999990463
1302,9.3201179504,9.9999990463
1303,9.3201179504,9.9999990463
1304,9.3201179504,9.9999990463
1305,9.3201179504,9.9999990463
1306,9.3201179504,9.9999990463
1307,9.3201179504,9.9999990463
1308,9.3201179504,9.9999990463
1309,9.3201179504,9.9999990463
1310,9.3201179504,9.9999990463
1311,9.3201179504,9.9999990463
1312,9.3201179504,9.9999990463
1313,9.3201179504,9.9999990463
1314,9.3201179504,9.9999990463
1315,9.3201179504,9.9999990463
1316,9.3201179504,9.9999990463
1317,9.3201179504,9.9999990463
1318,9.3201179504,9.9999990463
1319,9.3201179504,9.9999990463
1320,9.3201179504,9.9999990463
1321,9.3201179504,9.9999990463
1322,9.3201179504,9.9999990463
1323,9.3201179504,9.9999990463
1324,9.3201179504,9.9999990463
1325,9.3201179504,9.9999990463
1326,9.3201179504,9.9999990463
1327,9.3201179504,9.9999990463
1328,9.3201179504,9.9999990463
1329,9.3201179504,9.9999990463
1330,9.3201179504,9.9999990463
1331,9.3201179504,9.9999990463
1332,9.3201179504,9.9999990463
1333,9.3201179504,9.9999990463
1334,9.3201179504,9.9999990463
1335,9.3201179504,9.9999990463
1336,9.3201179504,9.9999990463
1337,9.3201179504,9.9999990463
1338,9.3201179504,9.9999990463
1339,9.3201179504,9.9999990463
1340,9.3201179504,9.9999990463
1341,9.3201179504,9.9999990463
1342,9.3201179504,9.9999990463
1343,9.3201179504,9.9999990463
